timestamp;consommation_MW;production_MW;Q_total_MVAR;S_total_MVA;cos_phi;frequence_Hz;T1_P_MW;T1_Q_MVAR;T1_I_A;T2_P_MW;T2_Q_MVAR;T2_I_A;etat_reseau;nb_lignes_HT;zone_reseau;jour_type
2025-07-22T06:28:00;57939;58473;2170;57979;0.999;50.03;235.43;37.14;554.8;199.98;41.96;638.1;0;5;Sud;ouvrée
2025-07-22T06:29:00;57934;58398;2478;57987;0.999;50.0;212.1;44.95;483.8;180.15;58.07;421.9;0;2;Nord;ouvrée
2025-07-22T06:30:00;57930;58434;1451;57948;1.0;50.01;171.0;52.09;419.9;166.05;39.28;438.3;0;4;Est;ouvrée
2025-07-22T06:31:00;57925;58495;1716;57951;1.0;49.97;176.12;50.58;422.8;204.86;62.62;464.7;0;2;Ouest;ouvrée
2025-07-22T06:32:00;57920;58312;1884;57951;0.999;49.98;203.09;46.07;502.4;193.2;59.84;480.7;0;4;Est;ouvrée
2025-07-22T06:33:00;57915;58260;1686;57940;1.0;49.99;130.58;30.91;300.7;160.79;40.31;423.2;0;2;Nord;ouvrée
2025-07-22T06:34:00;57910;58449;2693;57973;0.999;50.03;250.2;54.7;602.0;181.23;39.97;486.7;0;2;Nord;ouvrée
2025-07-22T06:35:00;57905;58209;1657;57929;1.0;50.05;213.25;69.72;528.8;146.21;34.86;361.8;0;2;Nord;ouvrée
2025-07-22T06:36:00;57899;58481;1777;57927;1.0;49.98;236.81;54.64;612.6;197.15;38.7;548.7;0;4;Centre;ouvrée
2025-07-22T06:37:00;57894;58053;2081;57931;0.999;50.03;152.58;56.09;377.6;173.44;32.67;514.1;0;3;Est;ouvrée
2025-07-22T06:38:00;57888;58594;1519;57908;1.0;49.93;237.34;55.72;559.5;169.11;49.29;412.0;0;2;Centre;ouvrée
2025-07-22T06:39:00;57882;58477;1841;57912;0.999;49.96;266.94;53.97;645.8;179.18;30.44;480.7;0;3;Nord;ouvrée
2025-07-22T06:40:00;57876;58427;2126;57915;0.999;49.97;160.37;59.32;382.7;181.01;51.04;474.2;0;2;Ouest;ouvrée
2025-07-22T06:41:00;57870;58567;1866;57900;0.999;49.96;223.14;53.95;477.7;202.37;51.28;465.8;0;5;Nord;ouvrée
2025-07-22T06:42:00;57864;58697;1962;57897;0.999;49.95;200.03;46.87;484.0;194.78;28.39;520.4;0;3;Centre;ouvrée
2025-07-22T06:43:00;57857;58560;1788;57885;1.0;50.01;153.67;42.04;418.1;176.09;60.5;462.5;0;3;Nord;ouvrée
2025-07-22T06:44:00;57851;57982;1394;57867;1.0;49.99;214.79;47.51;483.6;199.09;50.14;568.8;0;5;Nord;ouvrée
2025-07-22T06:45:00;57844;58088;2128;57883;0.999;50.01;225.01;53.14;678.4;190.02;52.5;473.2;0;4;Centre;ouvrée
2025-07-22T06:46:00;57837;58212;2701;57900;0.999;50.02;181.97;46.84;526.0;169.34;37.41;426.0;0;4;Centre;ouvrée
2025-07-22T06:47:00;57830;58335;2007;57865;0.999;50.01;234.98;53.14;563.8;176.88;51.22;416.2;0;4;Ouest;ouvrée
2025-07-22T06:48:00;57823;58426;2090;57860;0.999;50.02;150.0;54.39;352.3;176.29;56.26;502.2;0;5;Centre;ouvrée
2025-07-22T06:49:00;57815;58170;2277;57860;0.999;50.0;155.16;58.33;459.4;192.63;44.01;539.4;0;3;Ouest;ouvrée
2025-07-22T06:50:00;57808;58345;1492;57827;1.0;49.96;204.1;62.83;535.9;170.82;65.02;407.1;0;5;Sud;ouvrée
2025-07-22T06:51:00;57800;58149;2681;57862;0.999;50.03;200.76;50.78;543.0;170.24;45.44;433.6;0;5;Sud;ouvrée
2025-07-22T06:52:00;57792;58170;2080;57830;0.999;49.98;178.5;36.92;475.2;229.22;56.41;684.9;0;4;Centre;ouvrée
2025-07-22T06:53:00;57784;58003;2652;57845;0.999;49.97;224.29;46.55;501.6;203.49;47.93;457.0;0;4;Nord;ouvrée
2025-07-22T06:54:00;57776;58091;1706;57801;1.0;49.99;215.93;50.44;496.0;160.98;50.86;545.6;0;4;Est;ouvrée
2025-07-22T06:55:00;57768;57998;2727;57832;0.999;49.97;225.74;31.64;565.7;194.27;28.29;463.4;0;2;Nord;ouvrée
2025-07-22T06:56:00;57759;58064;2310;57806;0.999;49.99;196.31;63.89;526.7;182.96;48.71;577.6;0;3;Centre;ouvrée
2025-07-22T06:57:00;57751;58462;2221;57794;0.999;50.01;218.08;51.42;655.8;189.79;37.65;400.2;0;5;Ouest;ouvrée
2025-07-22T06:58:00;57742;58052;2093;57780;0.999;50.01;186.63;53.81;396.2;183.43;36.54;605.9;0;4;Nord;ouvrée
2025-07-22T06:59:00;57733;58760;1900;57765;0.999;49.97;261.61;63.66;609.0;209.74;62.44;479.3;0;3;Sud;ouvrée
2025-07-22T07:00:00;57724;58323;2480;57778;0.999;49.99;175.62;43.7;481.6;188.64;42.86;501.8;0;4;Centre;ouvrée
2025-07-22T07:01:00;57715;58252;2056;57752;0.999;50.03;263.16;55.74;603.6;178.45;34.97;493.4;0;4;Nord;ouvrée
2025-07-22T07:02:00;57706;58034;1213;57719;1.0;50.01;201.05;48.9;507.1;206.05;41.41;529.3;0;2;Nord;ouvrée
2025-07-22T07:03:00;57696;58336;1553;57717;1.0;50.06;158.73;48.16;411.6;185.83;32.0;451.5;0;4;Ouest;ouvrée
2025-07-22T07:04:00;57687;58072;1925;57719;0.999;50.04;241.04;42.28;571.5;183.04;59.34;546.7;0;4;Ouest;ouvrée
2025-07-22T07:05:00;57677;58201;2123;57716;0.999;50.03;203.78;66.66;561.5;187.85;38.04;553.8;0;2;Ouest;ouvrée
2025-07-22T07:06:00;57667;58679;1977;57701;0.999;49.96;225.53;46.24;589.1;177.66;50.29;430.7;0;5;Est;ouvrée
2025-07-22T07:07:00;57657;58138;2487;57711;0.999;50.02;236.72;56.99;582.9;180.23;58.56;611.7;0;3;Centre;ouvrée
2025-07-22T07:08:00;57647;58377;1219;57660;1.0;50.0;210.14;31.25;560.3;165.33;40.0;471.3;0;3;Centre;ouvrée
2025-07-22T07:09:00;57637;57996;2057;57673;0.999;49.98;182.23;61.8;420.4;161.22;50.32;303.0;0;2;Sud;ouvrée
2025-07-22T07:10:00;57626;58119;1272;57640;1.0;50.01;229.27;60.52;464.6;155.04;34.7;467.5;0;4;Sud;ouvrée
2025-07-22T07:11:00;57615;58470;2303;57662;0.999;50.03;200.02;50.97;552.1;145.2;69.46;332.0;0;3;Centre;ouvrée
2025-07-22T07:12:00;57605;57979;1962;57638;0.999;50.02;220.58;47.73;696.4;158.01;54.36;450.5;0;3;Nord;ouvrée
2025-07-22T07:13:00;57594;58456;2167;57635;0.999;49.97;135.39;54.0;451.4;175.64;43.07;433.2;0;5;Centre;ouvrée
2025-07-22T07:14:00;57583;58224;1654;57607;1.0;50.02;213.41;72.89;543.8;182.58;37.27;442.4;0;2;Est;ouvrée
2025-07-22T07:15:00;57572;57959;2511;57626;0.999;49.98;180.84;32.37;493.0;173.22;43.86;396.9;0;4;Sud;ouvrée
2025-07-22T07:16:00;57560;58187;2416;57611;0.999;50.01;249.6;57.82;608.2;121.11;41.6;327.3;0;4;Sud;ouvrée
2025-07-22T07:17:00;57549;58243;2233;57592;0.999;49.99;218.69;40.88;537.8;219.36;64.53;457.5;0;5;Sud;ouvrée
2025-07-22T07:18:00;57537;58161;1948;57570;0.999;49.99;207.2;49.8;647.8;207.16;32.74;591.0;0;4;Centre;ouvrée
2025-07-22T07:19:00;57525;57711;2231;57569;0.999;50.02;214.59;47.52;693.9;191.14;46.35;488.0;0;2;Sud;ouvrée
2025-07-22T07:20:00;57513;57868;1717;57539;1.0;49.97;170.05;45.72;410.0;227.69;44.82;580.4;0;2;Sud;ouvrée
2025-07-22T07:21:00;57501;57952;2342;57549;0.999;50.06;248.7;49.9;611.4;155.57;43.83;480.3;0;5;Centre;ouvrée
2025-07-22T07:22:00;57489;57974;2659;57551;0.999;49.95;259.74;38.66;685.9;227.19;43.91;621.2;0;5;Nord;ouvrée
2025-07-22T07:23:00;57477;58101;2428;57528;0.999;49.98;211.79;60.29;667.8;155.87;43.84;401.6;0;3;Sud;ouvrée
2025-07-22T07:24:00;57464;58000;1708;57490;1.0;50.01;247.71;32.06;584.8;185.97;53.73;518.9;0;4;Sud;ouvrée
2025-07-22T07:25:00;57452;57685;2144;57492;0.999;50.02;182.93;55.4;394.6;148.15;51.09;295.1;0;3;Sud;ouvrée
2025-07-22T07:26:00;57439;58015;1482;57458;1.0;50.0;176.09;46.73;425.4;180.37;49.19;533.5;0;5;Est;ouvrée
2025-07-22T07:27:00;57426;58048;2228;57469;0.999;50.0;201.23;38.29;562.7;189.65;14.66;432.0;0;5;Centre;ouvrée
2025-07-22T07:28:00;57413;58025;2180;57454;0.999;50.01;213.05;52.02;529.7;176.13;48.0;416.6;0;5;Sud;ouvrée
2025-07-22T07:29:00;57400;58116;1252;57413;1.0;49.99;188.18;34.43;567.3;197.85;28.44;521.6;0;5;Est;ouvrée
2025-07-22T07:30:00;57386;58053;1535;57407;1.0;50.04;216.13;50.4;477.2;182.48;51.46;541.9;0;5;Nord;ouvrée
2025-07-22T07:31:00;57373;57965;1886;57404;0.999;50.03;209.19;35.77;517.7;166.94;59.74;488.7;0;3;Nord;ouvrée
2025-07-22T07:32:00;57359;57845;1879;57390;0.999;50.03;170.05;54.61;545.7;165.83;35.74;468.3;0;5;Est;ouvrée
2025-07-22T07:33:00;57345;57513;1516;57366;1.0;49.97;215.56;40.76;560.0;200.27;42.38;688.9;0;4;Nord;ouvrée
2025-07-22T07:34:00;57332;57918;2155;57372;0.999;50.0;225.91;45.49;533.8;163.66;39.01;496.2;0;5;Ouest;ouvrée
2025-07-22T07:35:00;57318;57859;2100;57356;0.999;49.99;205.14;52.94;535.1;202.89;57.35;663.3;0;4;Nord;ouvrée
2025-07-22T07:36:00;57303;57858;1922;57336;0.999;49.97;234.58;42.27;607.4;210.57;45.95;470.8;0;2;Ouest;ouvrée
2025-07-22T07:37:00;57289;57534;1697;57314;1.0;50.01;163.48;49.42;482.5;138.28;62.28;336.5;0;4;Est;ouvrée
2025-07-22T07:38:00;57275;57558;2419;57326;0.999;49.98;214.04;34.86;499.7;208.32;49.14;496.8;0;4;Ouest;ouvrée
2025-07-22T07:39:00;57260;57971;2662;57322;0.999;50.02;164.89;56.31;448.6;231.51;47.42;565.4;0;3;Nord;ouvrée
2025-07-22T07:40:00;57245;57737;1806;57274;1.0;49.97;166.58;67.65;570.1;186.3;45.68;479.7;0;3;Sud;ouvrée
2025-07-22T07:41:00;57230;57867;1755;57257;1.0;50.05;181.07;77.92;474.7;194.98;53.18;430.4;0;4;Ouest;ouvrée
2025-07-22T07:42:00;57215;57721;2196;57257;0.999;49.97;171.74;50.91;382.4;205.93;27.62;589.3;0;3;Nord;ouvrée
2025-07-22T07:43:00;57200;57706;1856;57230;0.999;50.01;183.56;57.88;482.2;173.11;45.85;449.3;0;3;Sud;ouvrée
2025-07-22T07:44:00;57185;57873;1944;57218;0.999;50.02;193.58;32.19;397.6;184.56;44.3;442.2;0;2;Est;ouvrée
2025-07-22T07:45:00;57169;57566;2295;57216;0.999;49.98;225.11;65.03;534.1;147.15;52.25;468.7;0;5;Est;ouvrée
2025-07-22T07:46:00;57154;57673;1236;57167;1.0;50.03;190.37;57.76;456.6;183.47;43.12;343.0;0;4;Centre;ouvrée
2025-07-22T07:47:00;57138;57546;2527;57194;0.999;49.96;152.43;45.16;387.3;192.45;34.61;504.6;0;2;Est;ouvrée
2025-07-22T07:48:00;57122;57535;2029;57158;0.999;50.04;234.2;62.37;590.5;192.9;45.07;498.3;0;4;Centre;ouvrée
2025-07-22T07:49:00;57106;57545;1835;57136;0.999;50.0;174.89;47.46;452.1;206.64;34.17;466.6;0;4;Est;ouvrée
2025-07-22T07:50:00;57090;57635;1964;57124;0.999;49.98;198.24;45.42;515.1;160.63;25.75;377.3;0;2;Est;ouvrée
2025-07-22T07:51:00;57074;57478;1984;57109;0.999;49.99;213.4;54.75;500.3;166.68;52.27;436.5;0;3;Est;ouvrée
2025-07-22T07:52:00;57058;57809;1307;57073;1.0;50.02;205.99;39.37;583.2;227.39;50.79;588.3;0;4;Centre;ouvrée
2025-07-22T07:53:00;57041;57362;2597;57100;0.999;49.98;232.83;60.22;672.5;176.24;49.67;578.2;0;3;Centre;ouvrée
2025-07-22T07:54:00;57025;57487;2016;57060;0.999;49.98;214.37;39.44;623.5;185.0;58.03;525.3;0;4;Ouest;ouvrée
2025-07-22T07:55:00;57008;57420;2177;57049;0.999;49.99;174.16;39.5;346.7;178.32;38.35;439.4;0;3;Nord;ouvrée
2025-07-22T07:56:00;56991;57780;2380;57041;0.999;49.96;265.36;40.9;622.1;159.46;30.69;396.5;0;2;Nord;ouvrée
2025-07-22T07:57:00;56974;57513;1591;56996;1.0;50.05;205.83;57.6;495.7;220.59;44.3;500.1;0;5;Nord;ouvrée
2025-07-22T07:58:00;56957;57663;2189;56999;0.999;49.98;195.58;43.83;563.4;166.81;41.52;446.0;0;3;Est;ouvrée
2025-07-22T07:59:00;56939;57142;1892;56971;0.999;50.02;228.92;36.52;530.9;151.82;36.58;488.7;0;4;Nord;ouvrée
2025-07-22T08:00:00;56922;57475;2338;56970;0.999;50.01;207.48;43.94;526.4;168.73;44.2;389.8;0;2;Centre;ouvrée
2025-07-22T08:01:00;56904;57582;1149;56916;1.0;49.97;211.98;49.68;516.1;129.96;38.88;287.6;0;3;Ouest;ouvrée
2025-07-22T08:02:00;56887;57403;1960;56920;0.999;50.0;274.77;38.19;782.4;163.72;26.64;385.3;0;3;Sud;ouvrée
2025-07-22T08:03:00;56869;57582;1758;56896;1.0;50.02;191.75;38.48;470.0;155.8;40.59;419.0;0;2;Ouest;ouvrée
2025-07-22T08:04:00;56851;57247;2172;56892;0.999;49.99;190.47;71.11;502.8;195.44;33.64;452.2;0;3;Nord;ouvrée
2025-07-22T08:05:00;56833;57615;2188;56875;0.999;50.04;203.5;41.39;562.6;163.16;47.32;295.9;0;2;Nord;ouvrée
2025-07-22T08:06:00;56814;57774;1716;56840;1.0;50.03;232.15;46.77;531.6;202.2;38.44;524.2;0;4;Centre;ouvrée
2025-07-22T08:07:00;56796;57224;1715;56822;1.0;50.03;154.8;46.33;479.1;214.96;56.12;683.7;0;4;Ouest;ouvrée
2025-07-22T08:08:00;56778;57189;1955;56811;0.999;49.99;141.03;45.79;329.3;199.53;61.04;569.0;0;2;Centre;ouvrée
2025-07-22T08:09:00;56759;57550;1641;56783;1.0;49.97;182.39;56.21;420.0;174.62;51.79;424.6;0;5;Centre;ouvrée
2025-07-22T08:10:00;56740;57556;2336;56788;0.999;49.98;150.98;59.48;424.1;183.53;29.49;612.2;0;2;Sud;ouvrée
2025-07-22T08:11:00;56721;57117;1852;56752;0.999;50.01;187.26;46.94;521.6;141.88;60.05;365.2;0;3;Centre;ouvrée
2025-07-22T08:12:00;56702;57118;837;56709;1.0;50.02;215.07;37.64;553.1;176.66;60.76;442.7;0;4;Centre;ouvrée
2025-07-22T08:13:00;56683;57127;1850;56713;0.999;49.93;173.28;62.74;418.4;158.49;45.19;347.0;0;3;Sud;ouvrée
2025-07-22T08:14:00;56664;56895;1584;56686;1.0;50.0;157.2;49.05;400.6;197.36;58.23;443.0;0;3;Est;ouvrée
2025-07-22T08:15:00;56645;56961;1347;56661;1.0;50.0;202.08;67.3;479.2;244.32;39.48;577.3;0;2;Est;ouvrée
2025-07-22T08:16:00;56625;56924;1505;56645;1.0;49.99;225.88;27.54;462.7;192.5;26.34;708.1;0;5;Sud;ouvrée
2025-07-22T08:17:00;56605;56952;2043;56642;0.999;50.04;149.15;51.95;398.1;130.22;37.4;305.6;0;4;Centre;ouvrée
2025-07-22T08:18:00;56586;57079;2531;56642;0.999;50.01;224.61;69.19;714.8;170.97;62.29;411.7;0;2;Nord;ouvrée
2025-07-22T08:19:00;56566;57113;2125;56606;0.999;50.04;224.52;46.47;508.8;183.06;30.09;466.0;0;3;Ouest;ouvrée
2025-07-22T08:20:00;56546;57356;1757;56573;1.0;49.99;228.62;47.75;472.2;182.18;45.0;620.8;0;5;Nord;ouvrée
2025-07-22T08:21:00;56526;56826;2182;56568;0.999;50.03;236.55;52.96;563.7;161.73;45.34;474.1;0;4;Nord;ouvrée
2025-07-22T08:22:00;56505;57202;1816;56535;0.999;50.05;266.06;44.41;769.8;186.13;39.87;578.7;0;2;Centre;ouvrée
2025-07-22T08:23:00;56485;56942;1722;56511;1.0;50.04;189.32;46.88;480.7;148.94;40.56;533.3;0;3;Ouest;ouvrée
2025-07-22T08:24:00;56464;56955;1538;56485;1.0;49.97;203.29;46.62;590.8;156.38;45.72;411.7;0;3;Ouest;ouvrée
2025-07-22T08:25:00;56444;57079;1299;56459;1.0;49.99;187.51;43.73;433.9;196.14;39.38;576.7;0;4;Est;ouvrée
2025-07-22T08:26:00;56423;56699;1844;56453;0.999;49.99;200.06;62.29;601.8;154.61;30.78;302.4;0;5;Sud;ouvrée
2025-07-22T08:27:00;56402;56979;2063;56440;0.999;50.01;245.99;54.61;638.9;193.46;47.15;520.7;0;3;Centre;ouvrée
2025-07-22T08:28:00;56381;56914;1961;56415;0.999;50.02;159.65;52.51;456.4;145.76;55.73;327.8;0;3;Ouest;ouvrée
2025-07-22T08:29:00;56360;56959;1833;56390;0.999;49.97;174.17;58.09;428.6;224.12;53.7;743.2;0;5;Centre;ouvrée
2025-07-22T08:30:00;56339;56897;1621;56362;1.0;50.0;241.32;47.36;632.2;160.64;36.9;454.4;0;4;Est;ouvrée
2025-07-22T08:31:00;56317;57308;2243;56362;0.999;49.94;230.6;42.26;564.0;174.41;32.49;453.2;0;4;Nord;ouvrée
2025-07-22T08:32:00;56296;56668;1473;56315;1.0;50.04;189.11;43.97;471.4;188.27;42.16;562.7;0;3;Ouest;ouvrée
2025-07-22T08:33:00;56274;56668;2310;56322;0.999;49.98;225.63;50.02;643.4;165.87;60.68;462.2;0;4;Est;ouvrée
2025-07-22T08:34:00;56253;56628;1599;56275;1.0;50.0;210.24;39.41;487.4;183.59;51.46;497.4;0;4;Centre;ouvrée
2025-07-22T08:35:00;56231;56620;1699;56256;1.0;49.99;245.01;45.0;616.3;194.38;52.04;527.8;0;3;Est;ouvrée
2025-07-22T08:36:00;56209;56581;1413;56227;1.0;50.03;202.24;44.84;576.9;204.02;53.9;431.5;0;5;Est;ouvrée
2025-07-22T08:37:00;56187;56925;1799;56216;0.999;49.91;230.77;71.25;450.7;199.79;49.21;500.8;0;5;Est;ouvrée
2025-07-22T08:38:00;56164;56949;2390;56215;0.999;50.0;279.26;22.26;658.9;175.7;46.21;434.9;0;4;Est;ouvrée
2025-07-22T08:39:00;56142;56528;2206;56186;0.999;50.0;217.94;48.2;555.5;176.33;51.62;433.3;0;4;Est;ouvrée
2025-07-22T08:40:00;56120;56453;2391;56171;0.999;49.99;201.48;67.26;428.0;238.73;39.54;581.4;0;3;Est;ouvrée
2025-07-22T08:41:00;56097;56691;2208;56141;0.999;50.05;221.67;51.22;450.5;203.75;30.86;542.1;0;2;Sud;ouvrée
2025-07-22T08:42:00;56075;56464;1558;56096;1.0;49.97;189.04;57.53;481.3;156.95;52.23;431.2;0;3;Centre;ouvrée
2025-07-22T08:43:00;56052;56678;1867;56083;0.999;50.02;271.64;51.0;650.8;182.5;57.38;469.9;0;4;Nord;ouvrée
2025-07-22T08:44:00;56029;56569;1687;56054;1.0;50.01;205.4;43.33;585.9;171.62;33.82;392.0;0;3;Centre;ouvrée
2025-07-22T08:45:00;56006;56203;2532;56063;0.999;50.04;191.81;27.58;488.5;176.62;53.22;404.8;0;5;Ouest;ouvrée
2025-07-22T08:46:00;55983;56792;1521;56003;1.0;49.98;174.93;52.05;448.5;149.26;61.81;405.6;0;2;Ouest;ouvrée
2025-07-22T08:47:00;55959;56819;2357;56009;0.999;49.98;232.92;42.24;569.1;169.7;44.98;405.6;0;4;Centre;ouvrée
2025-07-22T08:48:00;55936;56314;2357;55986;0.999;50.03;226.02;42.0;542.5;225.29;36.82;608.4;0;4;Est;ouvrée
2025-07-22T08:49:00;55913;56335;2731;55979;0.999;50.01;185.08;45.01;432.4;194.48;46.23;509.5;0;4;Sud;ouvrée
2025-07-22T08:50:00;55889;56446;1836;55919;0.999;49.95;217.29;67.45;527.6;117.72;39.49;330.4;0;5;Nord;ouvrée
2025-07-22T08:51:00;55865;56432;2284;55912;0.999;49.98;154.74;74.05;455.8;210.42;38.83;567.3;0;5;Est;ouvrée
2025-07-22T08:52:00;55842;56473;2912;55917;0.999;50.01;205.55;52.17;582.2;207.24;49.33;463.6;0;2;Centre;ouvrée
2025-07-22T08:53:00;55818;56720;1752;55845;1.0;50.03;213.58;45.35;573.1;171.02;28.96;444.6;0;2;Centre;ouvrée
2025-07-22T08:54:00;55794;56258;1385;55811;1.0;49.98;251.22;38.23;651.0;197.93;30.56;511.8;0;2;Sud;ouvrée
2025-07-22T08:55:00;55769;56110;1247;55783;1.0;49.91;176.88;54.69;390.9;158.52;45.19;515.3;0;4;Sud;ouvrée
2025-07-22T08:56:00;55745;55969;2285;55792;0.999;50.02;161.65;67.83;472.9;168.24;44.78;461.5;0;3;Centre;ouvrée
2025-07-22T08:57:00;55721;56075;1246;55735;1.0;49.96;173.14;47.53;453.1;217.46;48.44;591.0;0;4;Est;ouvrée
2025-07-22T08:58:00;55696;56190;1851;55727;0.999;49.94;159.9;26.21;357.2;173.21;63.75;511.6;0;3;Est;ouvrée
2025-07-22T08:59:00;55672;56531;2174;55714;0.999;49.92;240.1;56.7;623.6;133.26;46.05;349.7;0;4;Est;ouvrée
2025-07-22T09:00:00;55647;56044;2074;55686;0.999;50.02;246.46;59.85;582.6;178.42;50.98;497.6;0;4;Nord;ouvrée
2025-07-22T09:01:00;55622;56167;2170;55665;0.999;50.0;209.61;34.14;533.3;178.04;35.24;463.6;0;4;Nord;ouvrée
2025-07-22T09:02:00;55597;56094;2088;55637;0.999;49.99;236.64;51.76;573.2;209.96;52.68;543.8;0;4;Est;ouvrée
2025-07-22T09:03:00;55572;56310;2511;55629;0.999;50.04;204.02;54.51;525.0;180.36;39.74;542.9;0;2;Centre;ouvrée
2025-07-22T09:04:00;55547;56553;1619;55571;1.0;50.02;197.15;49.27;454.9;169.46;45.71;470.6;0;3;Sud;ouvrée
2025-07-22T09:05:00;55522;55916;1729;55549;1.0;50.05;190.01;42.09;588.7;206.13;43.91;537.0;0;4;Ouest;ouvrée
2025-07-22T09:06:00;55497;55899;1690;55522;1.0;49.96;190.69;60.16;499.4;183.02;55.33;416.7;0;3;Sud;ouvrée
2025-07-22T09:07:00;55471;56180;2332;55520;0.999;50.0;153.57;45.97;370.2;161.25;31.9;410.5;0;5;Sud;ouvrée
2025-07-22T09:08:00;55446;56082;2360;55496;0.999;49.95;207.93;35.15;487.3;208.87;22.17;602.1;0;5;Ouest;ouvrée
2025-07-22T09:09:00;55420;56289;2180;55463;0.999;49.99;198.79;29.51;418.8;184.84;42.87;462.2;0;5;Est;ouvrée
2025-07-22T09:10:00;55394;56011;2473;55450;0.999;49.99;222.36;62.61;584.5;180.07;49.69;386.9;0;3;Sud;ouvrée
2025-07-22T09:11:00;55369;55797;1528;55390;1.0;50.02;202.81;56.17;427.9;184.45;46.52;433.1;0;4;Ouest;ouvrée
2025-07-22T09:12:00;55343;55961;2666;55407;0.999;50.0;195.12;50.88;531.6;153.23;57.32;376.1;0;3;Centre;ouvrée
2025-07-22T09:13:00;55317;56038;2609;55378;0.999;50.02;173.86;45.6;372.8;166.81;49.37;400.7;0;3;Centre;ouvrée
2025-07-22T09:14:00;55290;55954;2294;55338;0.999;50.02;202.16;44.71;458.6;180.09;39.36;398.4;0;3;Centre;ouvrée
2025-07-22T09:15:00;55264;55866;2712;55331;0.999;50.06;222.15;39.24;627.0;175.13;21.75;403.7;0;2;Est;ouvrée
2025-07-22T09:16:00;55238;55951;1337;55254;1.0;49.99;165.7;45.69;398.9;211.81;42.63;518.7;0;3;Sud;ouvrée
2025-07-22T09:17:00;55211;55945;1790;55240;0.999;49.97;202.62;28.8;509.8;185.44;55.28;427.8;0;3;Sud;ouvrée
2025-07-22T09:18:00;55185;55961;1705;55211;1.0;50.01;206.99;42.64;479.9;201.37;41.08;617.9;0;5;Nord;ouvrée
2025-07-22T09:19:00;55158;55788;2288;55206;0.999;49.98;178.46;46.89;459.0;180.23;45.28;591.2;0;3;Centre;ouvrée
2025-07-22T09:20:00;55131;55598;1579;55154;1.0;50.04;182.36;56.1;474.1;206.41;49.21;532.2;0;5;Est;ouvrée
2025-07-22T09:21:00;55105;55634;2302;55153;0.999;49.99;206.92;49.6;441.7;189.94;34.85;495.4;0;3;Ouest;ouvrée
2025-07-22T09:22:00;55078;55819;2548;55137;0.999;49.98;166.0;57.95;420.2;180.34;51.23;511.1;0;2;Est;ouvrée
2025-07-22T09:23:00;55051;55387;2278;55098;0.999;49.99;210.5;63.49;477.0;179.67;61.37;426.5;0;4;Sud;ouvrée
2025-07-22T09:24:00;55023;55597;2113;55064;0.999;50.02;173.14;60.58;445.4;156.14;43.27;544.3;0;4;Centre;ouvrée
2025-07-22T09:25:00;54996;55418;1604;55020;1.0;50.0;231.89;54.71;479.8;192.67;33.71;545.4;0;2;Nord;ouvrée
2025-07-22T09:26:00;54969;55475;1661;54994;1.0;49.98;270.13;50.12;737.9;178.99;44.33;503.1;0;3;Est;ouvrée
2025-07-22T09:27:00;54941;55697;2499;54998;0.999;50.05;174.18;40.19;471.7;167.45;22.76;561.6;0;3;Nord;ouvrée
2025-07-22T09:28:00;54914;55452;2311;54963;0.999;49.97;216.03;57.4;453.6;207.66;48.37;456.7;0;3;Sud;ouvrée
2025-07-22T09:29:00;54886;55396;1984;54922;0.999;50.0;178.2;66.8;471.7;148.74;49.52;476.7;0;4;Ouest;ouvrée
2025-07-22T09:30:00;54859;55087;1832;54889;0.999;50.02;231.23;53.42;481.7;169.44;61.76;483.3;0;4;Est;ouvrée
2025-07-22T09:31:00;54831;55480;1189;54844;1.0;49.95;162.04;69.17;364.5;205.69;43.06;483.5;0;2;Sud;ouvrée
2025-07-22T09:32:00;54803;55432;1571;54825;1.0;50.01;214.42;34.74;546.6;187.89;49.08;455.7;0;5;Centre;ouvrée
2025-07-22T09:33:00;54775;55708;2764;54845;0.999;49.97;173.81;38.46;561.9;178.8;36.39;550.9;0;3;Est;ouvrée
2025-07-22T09:34:00;54747;55185;1487;54767;1.0;50.02;193.79;58.55;485.6;186.28;41.44;449.8;0;4;Nord;ouvrée
2025-07-22T09:35:00;54719;55263;2075;54758;0.999;49.97;169.07;52.64;417.4;184.49;29.75;467.7;0;4;Est;ouvrée
2025-07-22T09:36:00;54690;55240;2402;54743;0.999;50.02;224.67;63.14;490.2;142.08;43.05;286.1;0;5;Sud;ouvrée
2025-07-22T09:37:00;54662;55478;1498;54683;1.0;50.03;174.89;49.85;364.8;171.27;41.95;428.0;0;3;Sud;ouvrée
2025-07-22T09:38:00;54634;55115;2073;54673;0.999;50.03;216.56;41.32;592.1;220.41;47.99;591.0;0;4;Nord;ouvrée
2025-07-22T09:39:00;54605;55161;2375;54657;0.999;50.01;189.68;47.86;431.0;163.52;38.76;485.0;0;3;Sud;ouvrée
2025-07-22T09:40:00;54577;55198;2004;54613;0.999;49.99;196.57;34.67;448.5;172.04;45.83;501.9;0;4;Est;ouvrée
2025-07-22T09:41:00;54548;55085;3147;54639;0.998;49.98;204.43;38.71;450.6;166.46;41.67;491.4;0;3;Nord;ouvrée
2025-07-22T09:42:00;54519;54930;1332;54535;1.0;50.04;177.15;59.72;416.9;177.82;41.69;396.4;0;3;Sud;ouvrée
